"Sammy Joseph","So today I woke up with my account permanently banned for phishing and I have never done such I sent them a massage from in game about what happened and said my little brother might’ve messed with my game and they said ::  (We have clear evidence indicating that your account was used in a way that breaches our Terms of Service. For this reason  we are unable to revoke the ban. ) and I clearly told them my little brother might’ve messed with it but guess what that what they always say.. they never help you with anything they just steal accounts people have worked on for years btw I had saved 16k gems on that account and look it’s all gone like this thank you supercell for permanent ban why not just make it a year or so WHY PERMANENT....","-","1","Permanent Banned my account for no reason",3503945346,"https://itunes.apple.com/us/reviews/id216334828",11.49.11,0
"StealthDude333","I really enjoy the game and everything about it except the night village where it is wayyyyyy to hard to attack and the bots that a track you easily crush you. In fact once when I had scored 56 percent on the enemy and the enemy scored 50 percent on me it said DEFEAT! Not to mention I also lists my trophies. Overall the game is cool but can you please fix this because it is really irritating. If that problem is fixed I’ll rate the game 5 stars. But my only concern now is I can not find any players weaker then me and it is SUPER HARD TO ATTACK!!!!! I find this very annoying and I would really like it if you worked on this.","+","4","Pretty good",3503771698,"https://itunes.apple.com/us/reviews/id690697767",11.49.11,0
"arshia_sn_","bull sheet🤬","-","1","very bad",3503318154,"https://itunes.apple.com/us/reviews/id554259149",11.49.11,1
"Y•G•M Ny LOV3","Games for the profitability of the dirty","-","1","Bad choice",3503070396,"https://itunes.apple.com/us/reviews/id261143507",11.49.11,0
"OriginalBlueKennels","Great game very fun and I the Graphics are just awesome. Highly Recommend it. :)","+","5","FIVE STARS",3502921643,"https://itunes.apple.com/us/reviews/id441114311",11.49.11,0
"Pipeline34","Pretty good game my only complaint really is that the walls cost way to much gold to upgrade like 5 000 000 gold for and upgrade that gives the wall +40 health","+","4","Eh",3502131516,"https://itunes.apple.com/us/reviews/id537577066",11.49.11,0
"RandomGuyWithFood","Really nice this game is great but I think it’s not fair that you have to wait 4 hours to build something’s","+","4","Great",3502113425,"https://itunes.apple.com/us/reviews/id475740532",11.49.11,0
"IsotopeOnWater","I feel that it’s dumb how when you buy a decoration  no matter if it’s with gems  if you try to sell it it’s like 1/10 of its original price. My idiotic self bought a pirate flag accidentally  I just wasted some of the gems I had bought. I’m not planning on buying any gems anymore  kinda got disappointed with that","-","3","The game is cool but",3502045489,"https://itunes.apple.com/us/reviews/id672999279",11.49.11,0
"theboyWildkat","In the second world I am being defeated constantly when people are doing six damage and I’m doing forty seven get rid of the star part because this is ridiculous","-","1","TheBoyWildKat",3502008514,"https://itunes.apple.com/us/reviews/id742386861",11.49.11,1
"Fogueman","Fun and challenging. I play everyday.","+","5","Fun Game",3536853292,"https://itunes.apple.com/us/reviews/id455517244",6.1.3,0
"Dipshit@5467","I wish there was a way to buy out of the ads. There are so many it’s distracting. The game itself is great.","+","4","I wish",3536484904,"https://itunes.apple.com/us/reviews/id350527756",6.1.3,0
"adorsey91","I hated the new changes and the annoying level animations on my screen so I deleted the app which makes me sad because now I have no solitaire to play.","-","1","Deleted the app",3536379277,"https://itunes.apple.com/us/reviews/id423421548",6.1.3,0
"sir scmuck","This game is pure Crap","-","1","Crap",3536272937,"https://itunes.apple.com/us/reviews/id925431791",6.1.3,0
"Hebawy","This game is absolutely addictive  It helps to reduce stress.","+","5","Solitaire",3534676059,"https://itunes.apple.com/us/reviews/id785553918",6.1.3,0
"Trip105","I had the paid older version. Now I get adds and offers to play other games. Not a good upgrade.","-","1","Old version much better",3534638274,"https://itunes.apple.com/us/reviews/id321468328",6.1.3,0
"FDR48","Great game - hours of enjoyment!  Wish I could pay for an advertisement free version of this program.","-","3","FDR",3534175911,"https://itunes.apple.com/us/reviews/id198993988",6.1.3,0
"Stvygyafjohf","Playing solitaire is great. It is a good way to keep your little brain active. I start my weekend morning with the daily challenge and my weekday evening doing the same. It is the only game I play on this device. Thanks for a great form of entertainment.","+","5","Best game ever.",3534085973,"https://itunes.apple.com/us/reviews/id249374586",6.1.3,0
"InMyLayne","Levels? Really? Nuff said","-","1","Update",3534057401,"https://itunes.apple.com/us/reviews/id666601675",6.1.3,0
"Capajata","Ever since you changed the game I ve had numerous problems with it. The cards stick constantly. The boards freeze. The ads go to the App Store weather or not you hit the X. It not fun to play anymore. It’s stressful with all the imperfections. Bring back the old game.","-","2","Bring back the original game",3533800154,"https://itunes.apple.com/us/reviews/id260526529",6.1.3,0
"Larry Ziggy 123","Puts me in a good mood..gets my brain in gear for the day!","+","5","My morning coffee companion...",3533219891,"https://itunes.apple.com/us/reviews/id134636535",6.1.3,0
"1grt","This is a wonderful solitaire game. Just as you played with a deck of cards. Only you can’t cheat! The hints are very helpful. Love this game!","+","5","Solitaire",3533084280,"https://itunes.apple.com/us/reviews/id496267407",6.1.3,0
"pianoguyd","I used to love this game but then they went and changed it and now all I see is annoying ads that are difficult to close out time and time again.  What happened to being able to play the game. Seems like it is just one big ad delivery system now. I’m deleting it.  Sad that they ruined a good thing","-","1","It once was good",3532650142,"https://itunes.apple.com/us/reviews/id24639415",6.1.3,0
"niteforces","This app was much better before last update.  Ask how many prefer the calendar to be shown upon opening??","-","1","Changes are crap",3532545169,"https://itunes.apple.com/us/reviews/id427815517",6.1.3,0
"Sammy paige <3","I have played this everyday for the past year bc I absolutely love the daily challenges.","+","5","Awesome game",3532228837,"https://itunes.apple.com/us/reviews/id218078175",6.1.3,0
"danb12356","The last update has made this game less enjoyable. I want the continuous score back all the time. The adds are nearly impossible to get rid of on a fairly regular basis.","-","3","I enjoy it less",3532105823,"https://itunes.apple.com/us/reviews/id525513460",6.1.3,0
".😹","Remove ads I’ll even pay","-","3","Remove ads I’ll even pay",3532078081,"https://itunes.apple.com/us/reviews/id233147483",6.1.3,0
"JRS2910","I like the other one better before this one was updated. I don’t like this version","-","1","👎🏾",3531932871,"https://itunes.apple.com/us/reviews/id180766490",6.1.3,0
"Leslie257","The app updated last week and began having levels  I was up too level 19 and somehow all my info was deleted and all my daily challenges I won have also been deleted and I’m now back at level one.","-","1","Review",3531787487,"https://itunes.apple.com/us/reviews/id411709468",6.1.3,0
"gemelo 5020","Muy bueno el juego","+","5","Solitaria",3531771400,"https://itunes.apple.com/us/reviews/id802110954",6.1.3,0
"bored1957","Fun to play","+","4","Kept me busy",3531513362,"https://itunes.apple.com/us/reviews/id820049776",6.1.3,0
"j. fisher plus","Fun & entertaining","+","5","Challenging!",3531288586,"https://itunes.apple.com/us/reviews/id938608554",6.1.3,0
