"Winner let go","Make subway surfers 2","+","5","You should make a subway surfers 2",3451081156,"https://itunes.apple.com/us/reviews/id503240860",0
"Panda Bea","So when I first downloaded this game it was pretty fun but then one day I was about to start playing an ad popped up that read witch boy is cuter!!! I mean I didn’t think that was sooooo bad but I mean anybody could download this game and it looks the most entertaining to little kids!!! What if a kid read that and gaught the wrong idea 💡!!!!! Plz make sure you know the ads that pop up on peoples screens before you let it happen !!!!  This next part is for the Kiloo team: please don’t have your feelings hurt 😔 this is an extremely entertaining game it just needs teeny tiny improvements ok","-","3","Awkward Ads",3451001491,"https://itunes.apple.com/us/reviews/id331318840",0
"cool leyla","The game is fun and cool","+","5","Cool game",3450933933,"https://itunes.apple.com/us/reviews/id23173090",0
"Bethptatc","Fun fun fun fun fun fun fun fun","+","5","Fun fun fun",3450931620,"https://itunes.apple.com/us/reviews/id120125516",0
"GeorgeSteelers88","This is awesome","+","5","George",3450920974,"https://itunes.apple.com/us/reviews/id722671647",0
"Anomas💩💩💩😈💛💛💩😈","It’s not good quality","+","4","I like it but...",3450824267,"https://itunes.apple.com/us/reviews/id729102385",0
"unicons qnd slime lover khloe","I like sup way surfers but it is to glitchy for me so I gave it 4 /5 stars","+","4","Sup way surfers",3450730346,"https://itunes.apple.com/us/reviews/id399475996",0
"orca21","Hi it’s super fun you should really try it. It has cool sounds and I have lots of fun playing hope you get the game so you can ha e fun too.","+","5","Greatest game",3450636949,"https://itunes.apple.com/us/reviews/id690516712",0
"#coolest person ever","I love subway surfers it has a lot of cool characters and boards. My favorite thing about it is that the boosts are very helpful. If there was one thing I’d add is create your own character or board. I will give this a 5 STAR rating","+","5","The best game in the universe",3450077826,"https://itunes.apple.com/us/reviews/id939215926",0
"taywade26","Wats wrong with this app I’m very disappointed on right now it’s not leering me on","+","5","Hey",3450037722,"https://itunes.apple.com/us/reviews/id713667591",0
"Juanthesavage17","It’s a good game kids","+","5","Juanthesavage17",3449457797,"https://itunes.apple.com/us/reviews/id790725014",0
"Wnba- mry","It’s a fun runner game you can play. You can practice dogging stuff which is very fun.","+","5","I LOVE  this Game",3449091255,"https://itunes.apple.com/us/reviews/id811650336",0
"lolo l loloil","I love this game so much it’s so awsome and addicting","+","5","Best game",3449055181,"https://itunes.apple.com/us/reviews/id656710504",0
"Ninja 250550","This game is fun. I play it all day. They have great characters and hover boards. And this game keeps me entertained.","+","5","Awesome game.",3449002421,"https://itunes.apple.com/us/reviews/id939077247",0
"Kangaroo monkey","It’s a good game","+","5","Great",3448984436,"https://itunes.apple.com/us/reviews/id100776826",0
"Bendy584","It’s a fun game I really hope they came subway surfer 2","+","5","The best",3448961696,"https://itunes.apple.com/us/reviews/id695400009",0
"Shelb_queen🥰👩🏽‍🦱","This is a game that just play when you have free my nieces and nephew love I suggest you download it","+","5","Shelby Gathing",3448916715,"https://itunes.apple.com/us/reviews/id734467712",0
"pelinds81","Just kidding it’s the best there is no words to say it’s hot dead gorgeous 🤑😱😱😱😱🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥","+","5","It’s soo bad",3448819458,"https://itunes.apple.com/us/reviews/id654039831",0
"emilie_gem","I love this game so much!!! I’ve been playing it since I was eight!!! This is a great game to clear you’re mind! I highly recommend!!","+","4","So good!!",3448742925,"https://itunes.apple.com/us/reviews/id826095618",0
"jakepaulit","This game is very cool. I m 8 and it much fun my freinds","+","5","Good game",3448698777,"https://itunes.apple.com/us/reviews/id469891529",0
"Brody houston26","A little bit of adds and you can buy coins for only. 99 cents","+","5","It is fun",3448567550,"https://itunes.apple.com/us/reviews/id436924822",0
"GLFCEP","😂😂😂😂😂Awesome 😘","+","5","😍😂",3448538567,"https://itunes.apple.com/us/reviews/id164259225",0
"Kimmie jb","Great game if your bored! Sometimes there is glitches  and it seems impossible to stay alive  but other than that it’s a fun game. This review was written by a 12 year old by the way.","+","5","Great game!!!",3448305118,"https://itunes.apple.com/us/reviews/id637022086",0
"danny24012007","The best","+","5","Cool",3448262793,"https://itunes.apple.com/us/reviews/id938989974",0
"laurynis here","This app is getting deleted today I hope you enjoy the new one!","+","5","DELTED",3448125862,"https://itunes.apple.com/us/reviews/id711779289",0
"fusion lilpops","This game is sick and not even lying.","+","5","Dhdhfhfhjfjfhr",3448119356,"https://itunes.apple.com/us/reviews/id919917653",0
"Maddie63:)","I think this game is amazing!! It so fun! But I wish for better updates:)","-","2","Review",3447924239,"https://itunes.apple.com/us/reviews/id755360559",0
"lesbianplayer","I play it all the time always have fun!!!","+","5","LOVE IT!!!",3447922130,"https://itunes.apple.com/us/reviews/id922539357",0
"2Hawk2e","Just love it because you can play it anywhere and it is so fun to play","+","5","Just love it",3447815202,"https://itunes.apple.com/us/reviews/id273841671",0
"FantasticFourth","This was a good game I am still playing it I think it is fun and iterating 😆","+","5","Love this game",3447645275,"https://itunes.apple.com/us/reviews/id108491693",0
"Jane K IN","This game is so fun for my son and me","+","5","Fun game",3447636609,"https://itunes.apple.com/us/reviews/id328996039",0
"Taylor cake","It is so fun","+","5","Not sure yet",3447624090,"https://itunes.apple.com/us/reviews/id825906955",0
"pddjdhdhd","I love this game thanks for making it","+","5","Thanks",3447575383,"https://itunes.apple.com/us/reviews/id14182993",0
"harleighbug36","It is a good and fun game but it lags to much","+","4","Harleigh bug37",3447573793,"https://itunes.apple.com/us/reviews/id518685676",0
"lsibell","This game is a great time killer it is so fun thank you for making it so much fun great game.","+","4","Great",3447538032,"https://itunes.apple.com/us/reviews/id937394094",0
"K1lluhk4m","I redone loaded this game for nostalgia and I’m disappointed to see it riddled with a pop up ad after every menu press","-","3","I used this love this game",3447512634,"https://itunes.apple.com/us/reviews/id222270003",0
"BayleyWWE💙💕🦄🦄🦄❤️💋😍","Good and the best game ever","+","5","Awesome 🤟🤟🤟🤘🤘🤘",3447362802,"https://itunes.apple.com/us/reviews/id787358627",0
"madison🐬","I love the game! There are just a few things wrong with it. First Of all I hate how if you just tap a character you unlock them. I bought a really expensive character  and lost all my money. I was really mad. Also I hate how it’s just the same power ups and same scenery even when you get to like 10 000 coins. Give your players something to look forward to when they get that far in the game. Besides that I do love the game though.","+","4","Madison🐬",3447342030,"https://itunes.apple.com/us/reviews/id861338443",0
"DREAM ON AND BE YOUR SELF🦄🙂","I love Subway Surfer but I just don’t know how to name myself and get a picture of me 😕🙂😕🙂😕🙂😕🙂😕🙂😕🙂😕🙂😕🙂","+","5","Great but...",3447305243,"https://itunes.apple.com/us/reviews/id775645762",0
"abilioaaa","I really like the game but I think it has a couple bugs  I had 18k coins and I wanted to get this limited time character it said I didn’t have enough money and then it took all my coins away. But it’s a great game!","+","4","Like it! Only a little bit of bugs",3447193351,"https://itunes.apple.com/us/reviews/id885479281",0
"ladyjustinformingyou","I always liked subway surfers very much.  I still do but  all the scenes that I and all of you get  sometimes there not good.  I love it that the people whom made subway surfers put in new scenes  but next time please try to make the scenes a little better.  Also  the boards that come with every new scene  they don’t necessarily need to be better  just one day I was saving up for a board that I thought was really cool and I planned to buy it tomorrow.  I woke up  got my iPad and the board wasn’t on there!  I was very mad 😡.  Because I had been saving up for that board.  Thanks for reading 📖!","+","4","Amazing game but...",3447068163,"https://itunes.apple.com/us/reviews/id575016161",0
"faresvlogs","I like this game because helps me take big poops and when I take a poop it tells me to poop faster so keep playing this game because it helps you poop a lot because before I had this game I only had pooped one piece but when I got the game I pooped more then 6 pieces that is why I think this game is good","+","5","Pooping",3445669225,"https://itunes.apple.com/us/reviews/id938649510",0
